Bin	Sum_R2	SumSq_R2	N_Pairs
2174000	227313	122507	2283129
2175000	226935	122431	2274614
2176000	226693	121973	2279461
2177000	226344	121706	2280014
2178000	226618	122238	2272541
2179000	226232	121684	2278111
2180000	226221	121717	2273413
2181000	224764	120962	2264350
2182000	224715	120619	2273263
2183000	223466	119728	2267949
2184000	225130	120764	2285214
2185000	224240	120737	2255039
2186000	225343	121325	2259264
2187000	225586	121217	2255464
2188000	225339	121248	2256674
2189000	224210	119946	2253179
2190000	225633	120921	2262309
2191000	226058	121336	2261315
2192000	225426	120994	2268739
2193000	225650	121405	2261782
2194000	225100	121098	2253048
2195000	224536	120842	2244706
2196000	225136	121113	2247734
2197000	226837	122314	2271684
2198000	225435	121325	2269228
2199000	226339	121789	2287361
2200000	225758	121443	2282920
2201000	225973	121648	2272953
2202000	226144	121357	2280772
2203000	225987	121619	2266932
2204000	226558	122132	2272904
2205000	225459	121167	2280733
2206000	225917	121146	2305098
2208000	228252	122503	2326291
2209000	226674	121214	2327212
2210000	227255	121999	2315073
2212000	226395	121267	2305840
2213000	226003	120919	2298438
2214000	227360	122175	2291900
2215000	226316	121406	2282096
2216000	227250	122024	2285121
2217000	227367	121676	2301912
2218000	225522	120822	2279999
2219000	227328	121877	2301528
2220000	226088	121293	2296601
2221000	225960	121176	2294458
2223000	226822	122004	2290062
2224000	226443	121860	2280292
2225000	227299	122255	2297932
2226000	226402	121479	2300115
2227000	225392	121155	2290444
2228000	225744	121587	2284075
2229000	226833	121803	2295230
2231000	225570	121166	2288972
2232000	224742	120788	2289506
2233000	226248	121822	2297042
2234000	225431	121037	2288912
2235000	226690	121501	2297297
2236000	226979	122406	2287441
2237000	226003	121577	2271107
2238000	226875	122372	2278733
2239000	225308	121149	2269089
2240000	227595	122231	2288591
2241000	226460	121615	2291105
2242000	225694	120889	2289588
2244000	225488	121038	2299501
2245000	225132	120743	2288966
2246000	225195	120803	2285636
2247000	225018	120551	2281152
2248000	224157	120385	2275464
2249000	224003	120378	2269343
2250000	222318	119177	2251193
2251000	222824	119215	2256543
2252000	223305	119472	2271512
2253000	223324	119625	2266713
2254000	224093	119877	2267443
2255000	225196	120587	2272864
2256000	225420	121394	2262792
2258000	225193	120881	2271736
2259000	225064	120732	2269272
2260000	225035	121217	2260608
2261000	225261	121513	2252857
2262000	226011	121733	2263109
2264000	225179	121049	2267411
2265000	225861	121569	2269078
2266000	227489	122336	2278760
2268000	226539	122006	2277540
2269000	226136	122102	2273042
2270000	225989	122043	2266221
2271000	226996	122992	2274445
2272000	226817	122956	2278697
2273000	227465	123012	2281535
2274000	226915	122545	2262312
2275000	226242	122143	2258944
2276000	226451	122599	2261647
2278000	225642	122475	2250977
2279000	226072	122321	2268814
2280000	226282	122668	2262027
2281000	225651	122190	2259556
2282000	225135	122043	2251308
2283000	224557	121079	2260693
2284000	224719	121044	2270346
2286000	224711	120865	2274025
2287000	226075	121841	2278113
2288000	225657	121645	2267587
2289000	224020	120058	2269316
2290000	224125	120310	2274276
2291000	222829	119695	2269270
2292000	224005	120494	2268266
2293000	223352	119737	2278928
2294000	223561	120198	2270508
2295000	224467	120751	2275824
2296000	223410	120047	2272270
2298000	223810	120195	2269335
2299000	222414	118843	2265402
2300000	223254	119651	2274991
2301000	223474	119897	2276033
2302000	223000	118845	2280085
2303000	220836	117796	2249992
2304000	222014	118243	2273568
2305000	224145	119644	2290105
2306000	222891	119416	2267042
2307000	223249	119480	2274297
2308000	223558	119339	2279318
2309000	224061	119904	2275811
2310000	222822	118905	2275164
2311000	224802	120288	2282157
2312000	223458	119335	2271313
2313000	221259	117970	2251844
2314000	221844	118317	2253980
2315000	221170	117802	2264278
2316000	222699	118936	2263819
2317000	222711	118685	2271175
2318000	221981	118215	2253741
2319000	222095	118743	2250367
2320000	223153	119205	2268662
2321000	223275	119177	2264550
2322000	222945	119132	2265807
2323000	223242	119584	2264161
2324000	222604	119013	2262749
2325000	222732	118945	2265961
2326000	224263	120052	2282007
2327000	223811	119681	2285193
2328000	222239	118409	2288313
2329000	222621	118723	2288881
2330000	221986	118326	2285086
2331000	222907	118853	2287031
2332000	222407	118585	2275845
2333000	223294	118944	2280195
2334000	223153	119385	2268867
2335000	220968	118093	2242222
2336000	222603	119349	2249245
2337000	223259	120023	2261712
2338000	224049	120277	2259630
2339000	221981	118922	2248905
2340000	221920	118893	2253575
2341000	223085	119778	2260447
2342000	221787	118763	2261799
2344000	223450	119717	2271231
2345000	222841	118816	2280055
2346000	221977	117887	2289378
2347000	221453	117965	2274956
2348000	221841	118402	2276052
2349000	222569	119053	2279809
2350000	221840	118886	2271409
2351000	220369	117351	2270324
2352000	221617	118627	2270146
2353000	221419	118580	2271754
2354000	220474	117791	2274088
2355000	221361	118375	2274208
2356000	221842	118732	2276088
2357000	222237	119271	2265911
2358000	222114	118780	2272839
2359000	222450	119267	2262519
2360000	223688	119563	2287449
2361000	222084	118547	2280617
2362000	222820	118851	2284331
2363000	222050	118267	2284750
2364000	221565	117682	2291081
2365000	221651	118029	2279411
2366000	221856	118593	2271553
2367000	220974	118277	2255594
2368000	220607	117990	2253684
2369000	220671	118108	2258323
2370000	220874	118111	2265492
2371000	221453	118429	2265433
2372000	220308	117655	2250481
2373000	221270	118363	2260252
2374000	220351	117640	2253116
2375000	219971	117380	2238484
2376000	218894	116951	2232555
2377000	218350	116477	2232094
2378000	218589	116257	2237518
2379000	218622	116472	2235252
2380000	218792	116244	2242990
2381000	217180	115077	2234282
2382000	217400	115418	2240703
2383000	217696	115507	2253524
2384000	218806	115738	2273745
2385000	218468	115444	2273202
2386000	218169	115337	2257939
2387000	218116	115442	2254054
2388000	219911	116343	2277485
2389000	219801	116341	2276153
2390000	220227	116734	2282889
2391000	221643	117303	2293945
2392000	221458	117247	2299053
2393000	221979	117583	2304088
2394000	222360	117739	2302476
2395000	223284	118960	2279466
2397000	224085	119038	2310790
2398000	222749	118350	2299883
2399000	223227	118446	2310380
2400000	223172	118306	2309314
2401000	222648	118186	2299730
2402000	222962	118469	2305788
2403000	221962	117932	2294672
2404000	221506	117464	2289225
2405000	221935	117720	2293559
2406000	222200	117858	2293696
2407000	221129	116974	2293880
2408000	220640	117038	2280367
2409000	220747	117319	2269086
2410000	221122	117544	2277494
2411000	220918	117599	2266201
2412000	219607	116412	2278035
2413000	221884	117407	2296945
2415000	223401	118283	2304784
2416000	224087	119097	2308242
2417000	224787	119454	2308905
2418000	224315	119263	2305113
2419000	224170	119045	2316830
2421000	223905	119125	2306153
2422000	223108	118232	2313625
2423000	224118	118648	2330888
2424000	224480	118716	2341708
2425000	223359	118352	2314231
2426000	225087	119650	2325052
2427000	222418	117865	2308266
2429000	222077	117727	2306938
2430000	221171	117710	2280140
2431000	221897	118209	2282653
2432000	221863	118188	2283513
2433000	220803	117232	2279321
2435000	220284	117111	2275691
2436000	220742	116976	2277423
2437000	219874	116634	2258804
2438000	220195	117329	2254736
2439000	219599	116895	2248311
2440000	220979	117463	2278065
2442000	220797	117323	2289031
2443000	219350	116587	2270326
2444000	219756	116566	2276557
2445000	218698	116203	2257992
2446000	218977	116313	2264017
2447000	218253	115966	2256588
2448000	218367	115327	2278864
2450000	217831	114640	2300700
2451000	217763	114902	2278992
2452000	217139	114319	2275076
2453000	217204	114676	2271180
2454000	217486	114627	2264849
2455000	217709	114415	2277351
2456000	217264	114716	2271103
2458000	219001	115349	2288360
2459000	217534	114643	2275449
2460000	218900	115678	2278152
2461000	218058	114791	2281626
2462000	218619	115267	2288790
2463000	216613	114019	2274357
2464000	217031	114796	2265073
2465000	219047	116071	2265794
2466000	218236	115607	2265067
2467000	217724	115203	2258099
2468000	217807	115567	2250135
2469000	216931	114825	2240529
2470000	218385	115448	2252951
2471000	218862	116124	2253320
2472000	218916	115801	2268740
2473000	220263	116613	2287717
2474000	219500	115841	2276804
2475000	219561	116197	2280624
2476000	219428	116243	2268716
2477000	219424	115902	2288151
2478000	220059	116131	2294847
2479000	220177	116408	2288710
2480000	221339	116952	2307835
2481000	220523	116437	2292907
2482000	221271	117118	2292548
2483000	219920	115949	2290481
2484000	220409	116607	2292522
2485000	220032	116364	2297275
2486000	220161	117041	2282529
2487000	218398	115609	2274861
2489000	220373	116944	2293250
2490000	220460	116804	2301245
2491000	219486	116551	2288700
2492000	219729	116536	2285441
2493000	221732	117873	2297355
2494000	220622	116904	2294625
2495000	220731	116960	2300159
2496000	219393	115942	2292285
2497000	220416	116516	2302021
2498000	220217	116690	2311135
2500000	222.09	117.36	2323
